N,DateTime,PozKontS,Longitude,Latitude,RPM,Power,Current,Voltage,Speed,even,odd
9865,8/30/2021 8:08,6,,,492,407,3110,131,6,407,
9866,8/30/2021 8:08,6,,,496,482,3348,144,7,482,
9867,8/30/2021 8:08,6,,,520,515,3326,155,8,515,
9868,8/30/2021 8:08,7,,,520,535,3223,166,9,,535
9869,8/30/2021 8:08,7,,,536,611,3398,180,10,,611
9870,8/30/2021 8:08,7,,,556,658,3410,193,11,,658
9871,8/30/2021 8:08,7,,,556,667,3320,201,11,,667
9872,8/30/2021 8:08,7,,,556,663,3223,206,11,,663
9873,8/30/2021 8:08,7,,,560,665,3126,213,12,,665
9874,8/30/2021 8:08,7,,,552,678,3055,222,13,,678
9875,8/30/2021 8:08,8,,,560,736,3134,235,14,736,
9876,8/30/2021 8:08,8,,,596,803,3213,250,15,803,
9877,8/30/2021 8:08,8,,,604,803,3137,256,15,803,
9878,8/30/2021 8:08,8,,,600,805,3064,263,16,805,
9879,8/30/2021 8:08,9,,,608,839,3076,273,17,,839
9880,8/30/2021 8:09,9,,,624,939,3252,289,18,,939
9881,8/30/2021 8:09,9,,,636,952,3184,299,18,,952
9882,8/30/2021 8:09,10,,,636,975,3157,309,18,975,
9883,8/30/2021 8:09,10,,,660,1074,3296,326,20,1074,
9884,8/30/2021 8:09,10,,,680,1103,3273,337,20,1103,
9885,8/30/2021 8:09,11,,,672,1193,3381,353,21,,1193
9886,8/30/2021 8:09,11,,,704,1215,3357,362,21,,1215
9887,8/30/2021 8:09,11,,,700,1245,3340,373,23,,1245
9888,8/30/2021 8:09,11,,,708,1254,3285,382,24,,1254
9889,8/30/2021 8:09,11,,,716,1240,3196,388,24,,1240
9890,8/30/2021 8:09,12,,,712,1282,3214,399,25,1282,
9891,8/30/2021 8:09,12,,,728,1375,3322,414,25,1375,
9892,8/30/2021 8:09,12,,,752,1412,3348,422,26,1412,
9893,8/30/2021 8:09,12,,,744,1432,3332,430,27,1432,
9894,8/30/2021 8:09,13,,,756,1469,3363,437,27,,1469
9895,8/30/2021 8:09,13,,,776,1538,3426,449,28,,1538
9896,8/30/2021 8:09,13,,,788,1562,3426,456,28,,1562
9897,8/30/2021 8:09,13,,,788,1581,3416,463,28,,1581
9898,8/30/2021 8:09,13,,,792,1563,3348,467,29,,1563
9899,8/30/2021 8:09,14,,,788,1612,3395,475,30,1612,
9900,8/30/2021 8:10,14,,,804,1693,3492,485,30,1693,
9901,8/30/2021 8:10,14,,,824,1688,3461,488,30,1688,
9902,8/30/2021 8:10,14,,,824,1701,3472,490,30,1701,
9903,8/30/2021 8:10,14,,,824,1690,3435,492,30,1690,
9904,8/30/2021 8:10,14,,,824,1689,3414,495,31,1689,
9905,8/30/2021 8:10,14,,,824,1706,3426,498,32,1706,
9906,8/30/2021 8:10,14,,,824,1698,3411,498,31,1698,
9907,8/30/2021 8:10,14,,,824,1705,3425,498,31,1705,
9908,8/30/2021 8:10,14,,,824,1710,3434,498,30,1710,
9909,8/30/2021 8:10,14,,,824,1706,3434,497,31,1706,
9910,8/30/2021 8:10,14,,,824,1712,3445,497,31,1712,
9911,8/30/2021 8:10,14,,,824,1697,3429,495,31,1697,
9912,8/30/2021 8:10,14,,,824,1702,3446,494,31,1702,
9913,8/30/2021 8:10,14,,,824,1700,3449,493,31,1700,
9914,8/30/2021 8:10,14,,,824,1700,3463,491,31,1700,
9915,8/30/2021 8:10,14,,,824,1695,3467,489,31,1695,
9916,8/30/2021 8:10,14,,,824,1697,3478,488,30,1697,
9917,8/30/2021 8:10,14,,,824,1700,3507,485,30,1700,
9918,8/30/2021 8:10,14,,,824,1693,3514,482,30,1693,
9919,8/30/2021 8:10,14,,,824,1712,3560,481,30,1712,
9920,8/30/2021 8:11,14,,,824,1698,3569,476,30,1698,
9921,8/30/2021 8:11,14,,,824,1702,3599,473,29,1702,
9922,8/30/2021 8:11,14,,,824,1707,3625,471,29,1707,
9923,8/30/2021 8:11,14,,,824,1695,3639,466,29,1695,
9924,8/30/2021 8:11,14,,,824,1709,3684,464,28,1709,
9925,8/30/2021 8:11,14,,,824,1681,3664,459,28,1681,
9926,8/30/2021 8:11,14,,,824,1689,3696,457,28,1689,
9927,8/30/2021 8:11,14,,,824,1693,3713,456,26,1693,
9928,8/30/2021 8:11,14,,,824,1635,3635,450,27,1635,
9929,8/30/2021 8:11,14,,,824,1272,3058,416,27,1272,
9930,8/30/2021 8:11,14,,,820,1330,3176,419,27,1330,
9931,8/30/2021 8:11,14,,,824,1364,3241,421,27,1364,
9932,8/30/2021 8:11,14,,,824,1354,3240,418,27,1354,
9933,8/30/2021 8:11,14,,,824,1341,3225,416,27,1341,
9934,8/30/2021 8:11,14,,,824,1332,3219,414,27,1332,
9935,8/30/2021 8:11,14,,,824,1341,3240,414,26,1341,
9936,8/30/2021 8:11,14,,,824,1339,3235,414,26,1339,
9937,8/30/2021 8:11,14,,,824,1333,3228,413,26,1333,
9938,8/30/2021 8:11,14,,,824,1337,3231,414,26,1337,
9939,8/30/2021 8:11,14,,,824,1331,3216,414,27,1331,
9940,8/30/2021 8:12,14,,,824,1344,3225,417,26,1344,
9941,8/30/2021 8:12,14,,,824,1338,3201,418,27,1338,
9942,8/30/2021 8:12,14,,,824,1341,3194,420,27,1341,
9943,8/30/2021 8:12,14,,,824,1331,3163,421,27,1331,
9944,8/30/2021 8:12,14,,,824,1334,3154,423,27,1334,
9945,8/30/2021 8:12,14,,,824,1338,3149,425,27,1338,
9946,8/30/2021 8:12,14,,,824,1331,3126,426,28,1331,
9947,8/30/2021 8:12,14,,,824,1346,3147,428,27,1346,
9948,8/30/2021 8:12,14,,,824,1348,3137,430,28,1348,
9949,8/30/2021 8:12,14,,,824,1343,3125,430,28,1343,
9950,8/30/2021 8:12,14,,,824,1340,3111,431,28,1340,
9951,8/30/2021 8:12,14,,,824,1343,3117,431,28,1343,
9952,8/30/2021 8:12,14,,,824,1351,3122,433,28,1351,
9953,8/30/2021 8:12,14,,,824,1337,3088,433,28,1337,
9954,8/30/2021 8:12,14,,,824,1341,3091,434,28,1341,
9955,8/30/2021 8:12,14,,,824,1348,3100,435,28,1348,
9956,8/30/2021 8:12,14,,,824,1340,3088,434,28,1340,
9957,8/30/2021 8:12,14,,,824,1348,3099,435,28,1348,
9958,8/30/2021 8:12,14,,,824,1345,3085,436,28,1345,
9959,8/30/2021 8:12,14,,,824,1341,3069,437,28,1341,
9960,8/30/2021 8:13,14,,,824,1343,3067,438,29,1343,
9961,8/30/2021 8:13,14,,,824,1345,3064,439,28,1345,
9962,8/30/2021 8:13,14,,,824,1355,3073,441,29,1355,
9963,8/30/2021 8:13,14,,,824,1344,3049,441,29,1344,
9964,8/30/2021 8:13,14,,,824,1348,3052,442,29,1348,
9965,8/30/2021 8:13,14,,,824,1352,3052,443,29,1352,
9966,8/30/2021 8:13,14,,,824,1349,3046,443,29,1349,
9967,8/30/2021 8:13,14,,,824,1347,3041,443,29,1347,
9968,8/30/2021 8:13,14,,,824,1344,3029,444,29,1344,
9969,8/30/2021 8:13,14,,,824,1349,3032,445,29,1349,
9970,8/30/2021 8:13,14,,,824,1350,3035,445,29,1350,
9971,8/30/2021 8:13,14,,,824,1348,3031,445,29,1348,
9972,8/30/2021 8:13,14,,,824,1349,3026,446,29,1349,
9973,8/30/2021 8:13,14,,,824,1357,3037,447,29,1357,
9974,8/30/2021 8:13,14,,,824,1342,3010,446,29,1342,
9975,8/30/2021 8:13,14,,,824,1350,3022,447,29,1350,
9976,8/30/2021 8:13,14,,,824,1349,3019,447,29,1349,
9977,8/30/2021 8:13,14,,,824,1351,3023,447,29,1351,
9978,8/30/2021 8:13,14,,,824,1345,3011,447,29,1345,
9979,8/30/2021 8:13,14,,,824,1346,3013,447,29,1346,
9980,8/30/2021 8:14,14,,,824,1347,3014,447,30,1347,
9981,8/30/2021 8:14,14,,,824,1345,3010,447,29,1345,
9982,8/30/2021 8:14,14,,,824,1348,3017,447,29,1348,
9983,8/30/2021 8:14,14,,,824,1353,3022,448,29,1353,
9984,8/30/2021 8:14,14,,,824,1352,3020,448,30,1352,
9985,8/30/2021 8:14,14,,,824,1351,3010,449,30,1351,
9986,8/30/2021 8:14,14,,,824,1353,3008,450,29,1353,
9987,8/30/2021 8:14,14,,,824,1343,2985,450,30,1343,
9988,8/30/2021 8:14,14,,,824,1338,2967,451,30,1338,
9989,8/30/2021 8:14,14,,,824,1343,2966,453,30,1343,
9990,8/30/2021 8:14,14,,,824,1351,2970,455,30,1351,
9991,8/30/2021 8:14,14,,,824,1385,3011,460,30,1385,
9992,8/30/2021 8:14,14,,,820,1530,3228,474,31,1530,
9993,8/30/2021 8:14,14,,,812,1382,2993,462,31,1382,
9994,8/30/2021 8:14,14,,,812,1468,3117,471,30,1468,
9995,8/30/2021 8:14,14,,,804,1568,3255,482,31,1568,
9996,8/30/2021 8:14,14,,,816,1357,2931,463,31,1357,
9997,8/30/2021 8:14,14,,,804,1543,3208,481,31,1543,
9998,8/30/2021 8:14,14,,,800,1511,3149,480,31,1511,
9999,8/30/2021 8:14,14,,,816,1327,2873,462,31,1327,
10000,8/30/2021 8:15,14,,,804,1514,3155,480,31,1514,
10001,8/30/2021 8:15,14,,,804,1402,2985,470,31,1402,
10002,8/30/2021 8:15,14,,,816,1426,3022,472,31,1426,
10003,8/30/2021 8:15,14,,,804,1536,3181,483,31,1536,
10004,8/30/2021 8:15,14,,,804,1562,3214,486,31,1562,
10005,8/30/2021 8:15,14,,,812,1341,2885,465,31,1341,
10006,8/30/2021 8:15,14,,,808,1510,3134,482,31,1510,
10007,8/30/2021 8:15,14,,,804,1650,3320,497,31,1650,
10008,8/30/2021 8:15,14,,,808,1393,2934,475,32,1393,
10009,8/30/2021 8:15,14,,,812,1484,3073,483,32,1484,
10010,8/30/2021 8:15,14,,,804,1591,3229,493,31,1591,
10011,8/30/2021 8:15,14,,,808,1368,2899,472,31,1368,
10012,8/30/2021 8:15,14,,,812,1514,3110,487,31,1514,
10013,8/30/2021 8:15,14,,,804,1634,3276,499,32,1634,
10014,8/30/2021 8:15,14,,,804,1402,2935,478,32,1402,
10015,8/30/2021 8:15,14,,,816,1329,2829,470,32,1329,
10016,8/30/2021 8:15,14,,,812,1353,2867,472,32,1353,
10017,8/30/2021 8:15,14,,,824,1358,2873,473,32,1358,
10018,8/30/2021 8:15,14,,,824,1359,2875,473,32,1359,
10019,8/30/2021 8:15,14,,,824,1354,2870,472,32,1354,
10020,8/30/2021 8:16,14,,,824,1355,2872,472,32,1355,
10021,8/30/2021 8:16,14,,,824,1364,2890,472,32,1364,
10022,8/30/2021 8:16,14,,,824,1355,2884,470,32,1355,
10023,8/30/2021 8:16,14,,,824,1350,2879,469,32,1350,
10024,8/30/2021 8:16,14,,,824,1453,3035,479,32,1453,
10025,8/30/2021 8:16,14,,,816,1598,3249,492,32,1598,
10026,8/30/2021 8:16,14,,,812,1450,3035,478,32,1450,
10027,8/30/2021 8:16,14,,,816,1487,3105,479,32,1487,
10028,8/30/2021 8:16,14,,,804,1603,3279,489,31,1603,
10029,8/30/2021 8:16,14,,,812,1362,2923,466,31,1362,
10030,8/30/2021 8:16,14,,,812,1297,2832,458,31,1297,
10031,8/30/2021 8:16,14,,,820,1357,2932,463,31,1357,
10032,8/30/2021 8:16,14,,,824,1357,2938,462,31,1357,
10033,8/30/2021 8:16,14,,,824,1358,2946,461,31,1358,
10034,8/30/2021 8:16,14,,,824,1351,2938,460,31,1351,
10035,8/30/2021 8:16,14,,,824,1369,2970,461,26,1369,
10036,8/30/2021 8:16,14,,,824,1354,2950,459,31,1354,
10037,8/30/2021 8:16,14,,,824,1348,2937,459,30,1348,
10038,8/30/2021 8:16,14,,,824,1358,2953,460,31,1358,
10039,8/30/2021 8:16,14,,,824,1365,2955,462,31,1365,
10040,8/30/2021 8:17,14,,,824,1361,2946,462,30,1361,
10041,8/30/2021 8:17,14,,,824,1349,2914,463,31,1349,
10042,8/30/2021 8:17,14,,,824,1342,2900,463,31,1342,
10043,8/30/2021 8:17,14,,,824,1360,2913,467,31,1360,
10044,8/30/2021 8:17,14,,,824,1358,2896,469,32,1358,
10045,8/30/2021 8:17,14,,,824,1351,2869,471,32,1351,
10046,8/30/2021 8:17,14,,,824,1342,2844,472,32,1342,
10047,8/30/2021 8:17,14,,,824,1354,2846,476,32,1354,
10048,8/30/2021 8:17,14,,,824,1365,2844,480,32,1365,
10049,8/30/2021 8:17,14,,,824,1368,2834,483,33,1368,
10050,8/30/2021 8:17,14,,,820,1503,3013,499,33,1503,
10051,8/30/2021 8:17,14,,,812,1649,3190,517,34,1649,
10052,8/30/2021 8:17,14,,,812,1541,3023,510,34,1541,
10053,8/30/2021 8:17,14,,,812,1523,2988,510,34,1523,
10054,8/30/2021 8:17,14,,,804,1671,3172,527,34,1671,
10055,8/30/2021 8:17,14,,,812,1503,2926,514,35,1503,
10056,8/30/2021 8:17,14,,,816,1575,3013,523,35,1575,
10057,8/30/2021 8:17,14,,,804,1685,3144,536,35,1685,
10058,8/30/2021 8:17,14,,,808,1487,2872,518,35,1487,
10059,8/30/2021 8:17,14,,,820,1595,3010,530,35,1595,
10060,8/30/2021 8:18,14,,,804,1640,3060,536,36,1640,
10061,8/30/2021 8:18,14,,,808,1409,2732,516,35,1409,
10062,8/30/2021 8:18,14,,,816,1582,2941,538,36,1582,
10063,8/30/2021 8:18,14,,,804,1710,3093,553,37,1710,
10064,8/30/2021 8:18,14,,,808,1567,2902,540,37,1567,
10065,8/30/2021 8:18,14,,,816,1463,2772,528,37,1463,
10066,8/30/2021 8:18,14,,,808,1616,2961,546,36,1616,
10067,8/30/2021 8:18,14,,,804,1712,3069,558,37,1712,
10068,8/30/2021 8:18,14,,,808,1735,3082,563,37,1735,
10069,8/30/2021 8:18,14,,,820,1732,3072,564,37,1732,
10070,8/30/2021 8:18,14,,,824,1721,3057,563,37,1721,
10071,8/30/2021 8:18,14,,,824,1709,3041,562,37,1709,
10072,8/30/2021 8:18,14,,,824,1718,3058,562,37,1718,
10073,8/30/2021 8:18,14,,,824,1720,3061,562,37,1720,
10074,8/30/2021 8:18,14,,,824,1723,3066,562,37,1723,
10075,8/30/2021 8:18,14,,,824,1720,3072,560,37,1720,
10076,8/30/2021 8:18,14,,,824,1584,2902,546,37,1584,
10077,8/30/2021 8:18,14,,,824,1623,2973,546,37,1623,
10078,8/30/2021 8:18,14,,,804,1710,3093,553,36,1710,
10079,8/30/2021 8:18,14,,,804,1720,3117,552,36,1720,
10080,8/30/2021 8:19,14,,,824,1392,2694,517,36,1392,
10081,8/30/2021 8:19,14,,,812,1590,2967,536,36,1590,
10082,8/30/2021 8:19,14,,,804,1697,3114,545,36,1697,
10083,8/30/2021 8:19,14,,,808,1673,3087,542,36,1673,
10084,8/30/2021 8:19,14,,,816,1487,2866,519,36,1487,
10085,8/30/2021 8:19,14,,,808,1633,3070,532,35,1633,
10086,8/30/2021 8:19,14,,,804,1522,2934,519,35,1522,
10087,8/30/2021 8:19,14,,,812,1521,2943,517,35,1521,
10088,8/30/2021 8:19,14,,,804,1641,3114,527,35,1641,
10089,8/30/2021 8:19,14,,,804,1481,2905,510,34,1481,
10090,8/30/2021 8:19,14,,,812,1539,3000,513,34,1539,
10091,8/30/2021 8:19,14,,,804,1658,3172,523,34,1658,
10092,8/30/2021 8:19,14,,,804,1491,2953,505,34,1491,
10093,8/30/2021 8:19,14,,,816,1523,3022,504,34,1523,
10094,8/30/2021 8:19,14,,,804,1645,3207,513,34,1645,
10095,8/30/2021 8:19,14,,,804,1427,2908,491,33,1427,
10096,8/30/2021 8:19,14,,,816,1478,2999,493,33,1478,
10097,8/30/2021 8:19,14,,,804,1613,3208,503,33,1613,
10098,8/30/2021 8:19,14,,,808,1409,2925,482,32,1409,
10099,8/30/2021 8:19,14,,,812,1528,3114,491,32,1528,
10100,8/30/2021 8:20,14,,,804,1354,2870,472,32,1354,
10101,8/30/2021 8:20,14,,,812,1418,2987,475,32,1418,
10102,8/30/2021 8:20,14,,,804,1570,3231,486,31,1570,
10103,8/30/2021 8:20,14,,,804,1543,3202,482,31,1543,
10104,8/30/2021 8:20,14,,,816,1343,2914,461,31,1343,
10105,8/30/2021 8:20,14,,,812,1535,3226,476,31,1535,
10106,8/30/2021 8:20,14,,,808,1367,2985,458,31,1367,
10107,8/30/2021 8:20,14,,,812,1365,3008,454,30,1365,
10108,8/30/2021 8:20,14,,,816,1342,2991,449,30,1342,
10109,8/30/2021 8:20,14,,,820,1352,3026,447,29,1352,
10110,8/30/2021 8:20,14,,,824,1363,3064,445,29,1363,
10111,8/30/2021 8:20,14,,,824,1355,3067,442,29,1355,
10112,8/30/2021 8:20,14,,,824,1367,3107,440,29,1367,
10113,8/30/2021 8:20,14,,,824,1351,3099,436,29,1351,
10114,8/30/2021 8:20,14,,,824,1353,3119,434,28,1353,
10115,8/30/2021 8:20,14,,,824,1352,3131,432,28,1352,
10116,8/30/2021 8:20,14,,,824,1352,3146,430,28,1352,
10117,8/30/2021 8:20,14,,,824,1352,3161,428,28,1352,
10118,8/30/2021 8:20,14,,,824,1344,3163,425,28,1344,
10119,8/30/2021 8:20,14,,,824,1345,3173,424,27,1345,
10120,8/30/2021 8:21,14,,,824,1343,3184,422,27,1343,
10121,8/30/2021 8:21,14,,,824,1346,3199,421,27,1346,
10122,8/30/2021 8:21,14,,,824,1349,3213,420,27,1349,
10123,8/30/2021 8:21,14,,,824,1335,3194,418,27,1335,
10124,8/30/2021 8:21,14,,,824,1348,3226,418,27,1348,
10125,8/30/2021 8:21,14,,,824,1348,3234,417,26,1348,
10126,8/30/2021 8:21,14,,,824,1342,3235,415,26,1342,
10127,8/30/2021 8:21,14,,,824,1339,3235,414,26,1339,
10128,8/30/2021 8:21,14,,,824,1345,3249,414,26,1345,
10129,8/30/2021 8:21,14,,,824,1332,3235,412,26,1332,
10130,8/30/2021 8:21,14,,,824,1353,3270,414,26,1353,
10131,8/30/2021 8:21,14,,,824,1350,3278,412,26,1350,
10132,8/30/2021 8:21,14,,,824,1336,3260,410,26,1336,
10133,8/30/2021 8:21,14,,,824,1346,3285,410,26,1346,
10134,8/30/2021 8:21,14,,,824,1348,3288,410,26,1348,
10135,8/30/2021 8:21,14,,,824,1341,3281,409,26,1341,
10136,8/30/2021 8:21,14,,,824,1348,3298,409,26,1348,
10137,8/30/2021 8:21,14,,,824,1357,3319,409,25,1357,
10138,8/30/2021 8:21,14,,,824,1339,3290,407,25,1339,
10139,8/30/2021 8:21,14,,,824,1333,3285,406,26,1333,
10140,8/30/2021 8:22,14,,,824,1351,3320,407,25,1351,
10141,8/30/2021 8:22,14,,,824,1353,3325,407,25,1353,
10142,8/30/2021 8:22,14,,,824,1333,3293,405,25,1333,
10143,8/30/2021 8:22,14,,,824,1345,3314,406,26,1345,
10144,8/30/2021 8:22,14,,,824,1347,3320,406,25,1347,
10145,8/30/2021 8:22,14,,,824,1334,3296,405,25,1334,
10146,8/30/2021 8:22,14,,,824,1332,3290,405,25,1332,
10147,8/30/2021 8:22,14,,,824,1338,3304,405,25,1338,
10148,8/30/2021 8:22,14,,,824,1342,3314,405,25,1342,
10149,8/30/2021 8:22,14,,,824,1350,3335,405,26,1350,
10150,8/30/2021 8:22,14,,,824,1336,3307,404,25,1336,
10151,8/30/2021 8:22,14,,,824,1336,3308,404,24,1336,
10152,8/30/2021 8:22,14,,,816,1193,3060,390,25,1193,
10153,8/30/2021 8:22,13,,,784,1166,3023,386,25,,1166
10154,8/30/2021 8:22,13,,,788,1130,2960,382,25,,1130
10155,8/30/2021 8:22,12,,,752,1163,3038,383,25,1163,
10156,8/30/2021 8:22,13,,,740,1267,3226,393,25,,1267
10157,8/30/2021 8:22,13,,,764,1257,3217,391,25,,1257
10158,8/30/2021 8:22,12,,,740,964,2678,360,25,964,
10159,8/30/2021 8:22,12,,,736,1199,3132,383,24,1199,
10160,8/30/2021 8:23,12,,,732,1191,3110,383,25,1191,
10161,8/30/2021 8:23,12,,,748,1163,3070,379,24,1163,
10162,8/30/2021 8:23,12,,,736,1158,3064,378,24,1158,
10163,8/30/2021 8:23,12,,,744,1049,2867,366,24,1049,
10164,8/30/2021 8:23,12,,,740,1235,3225,383,24,1235,
10165,8/30/2021 8:23,12,,,740,1070,2925,366,24,1070,
10166,8/30/2021 8:23,12,,,748,1191,3161,377,22,1191,
10167,8/30/2021 8:23,12,,,736,1078,2946,366,23,1078,
10168,8/30/2021 8:23,13,,,760,1147,3084,372,23,,1147
10169,8/30/2021 8:23,13,,,780,1270,3308,384,23,,1270
10170,8/30/2021 8:23,13,,,784,1167,3114,375,23,,1167
10171,8/30/2021 8:23,13,,,784,1118,3022,370,23,,1118
10172,8/30/2021 8:23,13,,,776,1095,2993,366,23,,1095
10173,8/30/2021 8:23,12,,,772,1161,3122,372,23,1161,
10174,8/30/2021 8:23,12,,,736,1054,2922,361,24,1054,
10175,8/30/2021 8:23,12,,,744,1188,3170,375,24,1188,
10176,8/30/2021 8:23,12,,,740,1087,2970,366,24,1087,
10177,8/30/2021 8:23,12,,,744,1133,3073,369,23,1133,
10178,8/30/2021 8:23,12,,,736,1230,3263,377,24,1230,
10179,8/30/2021 8:23,12,,,744,1046,2916,359,24,1046,
10180,8/30/2021 8:24,12,,,740,1205,3223,374,23,1205,
10181,8/30/2021 8:24,12,,,736,1070,2956,362,23,1070,
10182,8/30/2021 8:24,12,,,744,1017,2859,356,22,1017,
10183,8/30/2021 8:24,12,,,744,1050,2934,358,23,1050,
10184,8/30/2021 8:24,12,,,748,1187,3201,371,23,1187,
10185,8/30/2021 8:24,12,,,744,1043,2916,358,23,1043,
10186,8/30/2021 8:24,12,,,744,1139,3104,367,23,1139,
10187,8/30/2021 8:24,12,,,736,1077,2976,362,23,1077,
10188,8/30/2021 8:24,12,,,744,1027,2885,356,22,1027,
10189,8/30/2021 8:24,12,,,752,1024,2878,356,24,1024,
10190,8/30/2021 8:24,12,,,752,1038,2894,359,23,1038,
10191,8/30/2021 8:24,12,,,756,1040,2890,360,23,1040,
10192,8/30/2021 8:24,12,,,756,1041,2885,361,23,1041,
10193,8/30/2021 8:24,12,,,756,1039,2864,363,24,1039,
10194,8/30/2021 8:24,12,,,756,1038,2846,365,24,1038,
10195,8/30/2021 8:24,12,,,756,1036,2840,365,24,1036,
10196,8/30/2021 8:24,12,,,756,1036,2825,367,24,1036,
10197,8/30/2021 8:24,12,,,756,1035,2813,368,25,1035,
10198,8/30/2021 8:24,12,,,756,1047,2816,372,24,1047,
10199,8/30/2021 8:24,12,,,756,1043,2791,374,25,1043,
10200,8/30/2021 8:25,12,,,756,1070,2825,379,25,1070,
10201,8/30/2021 8:25,12,,,752,1216,3072,396,25,1216,
10202,8/30/2021 8:25,12,,,744,1278,3158,405,26,1278,
10203,8/30/2021 8:25,12,,,744,1146,2910,394,26,1146,
10204,8/30/2021 8:25,12,,,740,1307,3166,413,26,1307,
10205,8/30/2021 8:25,12,,,744,1115,2809,397,27,1115,
10206,8/30/2021 8:25,13,,,760,1272,3060,416,27,,1272
10207,8/30/2021 8:25,13,,,776,1396,3232,432,27,,1396
10208,8/30/2021 8:25,14,,,784,1188,2856,416,28,1188,
10209,8/30/2021 8:25,14,,,804,1323,3057,433,28,1323,
10210,8/30/2021 8:25,14,,,816,1443,3208,450,29,1443,
10211,8/30/2021 8:25,14,,,816,1320,2973,444,29,1320,
10212,8/30/2021 8:25,14,,,820,1299,2920,445,29,1299,
10213,8/30/2021 8:25,14,,,820,1333,2938,454,30,1333,
10214,8/30/2021 8:25,14,,,824,1349,2941,459,30,1349,
10215,8/30/2021 8:25,14,,,824,1357,2925,464,31,1357,
10216,8/30/2021 8:25,14,,,820,1437,3020,476,31,1437,
10217,8/30/2021 8:25,14,,,820,1352,2859,473,31,1352,
10218,8/30/2021 8:25,14,,,812,1536,3091,497,32,1536,
10219,8/30/2021 8:25,14,,,808,1380,2834,487,33,1380,
10220,8/30/2021 8:26,14,,,816,1505,2987,504,33,1505,
10221,8/30/2021 8:26,14,,,808,1601,3079,520,34,1601,
10222,8/30/2021 8:26,14,,,808,1387,2758,503,34,1387,
10223,8/30/2021 8:26,14,,,820,1531,2929,523,35,1531,
10224,8/30/2021 8:26,14,,,808,1662,3061,543,36,1662,
10225,8/30/2021 8:26,14,,,812,1514,2837,534,37,1514,
10226,8/30/2021 8:26,14,,,812,1571,2888,544,37,1571,
10227,8/30/2021 8:26,14,,,800,1714,3046,563,37,1714,
10228,8/30/2021 8:26,14,,,812,1720,3029,568,38,1720,
10229,8/30/2021 8:26,14,,,820,1612,2864,563,38,1612,
10230,8/30/2021 8:26,14,,,824,1447,2646,547,39,1447,
10231,8/30/2021 8:26,14,,,812,1583,2793,567,39,1583,
10232,8/30/2021 8:26,14,,,812,1695,2908,583,40,1695,
10233,8/30/2021 8:26,14,,,812,1722,2919,590,40,1722,
10234,8/30/2021 8:26,14,,,816,1735,2917,595,41,1735,
10235,8/30/2021 8:26,14,,,824,1722,2885,597,41,1722,
10236,8/30/2021 8:26,14,,,824,1963,3622,542,41,1963,
10237,8/30/2021 8:26,14,,,812,1751,3401,515,42,1751,
10238,8/30/2021 8:26,14,,,812,1694,3322,510,41,1694,
10239,8/30/2021 8:26,14,,,816,1714,3322,516,42,1714,
10240,8/30/2021 8:27,14,,,820,1713,3302,519,43,1713,
10241,8/30/2021 8:27,14,,,824,1707,3290,519,43,1707,
10242,8/30/2021 8:27,14,,,824,1702,3267,521,43,1702,
10243,8/30/2021 8:27,14,,,824,1702,3249,524,44,1702,
10244,8/30/2021 8:27,14,,,824,1693,3220,526,42,1693,
10245,8/30/2021 8:27,14,,,824,1701,3229,527,44,1701,
10246,8/30/2021 8:27,14,,,824,1712,3238,529,45,1712,
10247,8/30/2021 8:27,14,,,824,1703,3214,530,43,1703,
10248,8/30/2021 8:27,14,,,824,1707,3216,531,44,1707,
10249,8/30/2021 8:27,14,,,824,1713,3214,533,44,1713,
10250,8/30/2021 8:27,14,,,824,1712,3219,532,44,1712,
10251,8/30/2021 8:27,14,,,824,1706,3208,532,44,1706,
10252,8/30/2021 8:27,14,,,824,1700,3197,532,45,1700,
10253,8/30/2021 8:27,14,,,824,1714,3211,534,45,1714,
10254,8/30/2021 8:27,14,,,824,1707,3210,532,45,1707,
10255,8/30/2021 8:27,14,,,824,1717,3228,532,45,1717,
10256,8/30/2021 8:27,14,,,824,1714,3234,530,43,1714,
10257,8/30/2021 8:27,14,,,824,1704,3229,528,44,1704,
10258,8/30/2021 8:27,14,,,824,1723,3270,527,44,1723,
10259,8/30/2021 8:27,14,,,824,1722,3275,526,44,1722,
10260,8/30/2021 8:28,14,,,824,1706,3269,522,44,1706,
10261,8/30/2021 8:28,14,,,824,1708,3285,520,42,1708,
10262,8/30/2021 8:28,14,,,824,1715,3319,517,43,1715,
10263,8/30/2021 8:28,14,,,824,1706,3326,513,42,1706,
10264,8/30/2021 8:28,14,,,824,1707,3348,510,42,1707,
10265,8/30/2021 8:28,14,,,824,1710,3373,507,41,1710,
10266,8/30/2021 8:28,14,,,824,1712,3405,503,41,1712,
10267,8/30/2021 8:28,14,,,824,1706,3419,499,40,1706,
10268,8/30/2021 8:28,14,,,824,1705,3452,494,40,1705,
10269,8/30/2021 8:28,14,,,824,1707,3485,490,39,1707,
10270,8/30/2021 8:28,14,,,824,1709,3525,485,39,1709,
10271,8/30/2021 8:28,14,,,824,1699,3534,481,38,1699,
10272,8/30/2021 8:28,14,,,824,1699,3563,477,38,1699,
10273,8/30/2021 8:28,14,,,824,1704,3604,473,37,1704,
10274,8/30/2021 8:28,14,,,824,1704,3634,469,37,1704,
10275,8/30/2021 8:28,14,,,824,1692,3639,465,36,1692,
